Ticker,Return [%],WinRate [%],MaxDD [%],Trades
FUBO,0.0,0.0,-0.0,0
FUFU,0.0,0.0,-0.0,0
FUFUW,0.0,0.0,0.0,0
FUL,0.0,0.0,-0.0,0
FULC,0.0,0.0,-0.0,0
FULT,0.0,0.0,-0.0,0
FULTP,0.0,0.0,-0.0,0
FUN,0.0,0.0,-0.0,0
FUNC,0.0,0.0,-0.0,0
FUND,0.0,0.0,-0.0,0
FUSB,0.0,0.0,-0.0,0
FUTU,0.0,0.0,-0.0,0
FV,0.0,0.0,-0.0,0
FVC,0.0,0.0,-0.0,0
FVCB,0.0,0.0,-0.0,0
FVN,0.0,0.0,0.0,0
FVNNR,0.0,0.0,0.0,0
FVNNU,0.0,0.0,0.0,0
FVR,0.0,0.0,0.0,0
FVRR,0.0,0.0,-0.0,0
FWONA,0.0,0.0,-0.0,0
FWONK,0.0,0.0,-0.0,0
FWRD,0.0,0.0,-0.0,0
FWRG,0.0,0.0,-0.0,0
FXED,0.0,0.0,-0.0,0
FXNC,0.0,0.0,-0.0,0
FYBR,0.0,0.0,-0.0,0
FYC,0.0,0.0,-0.0,0
FYT,0.0,0.0,-0.0,0
FYX,0.0,0.0,-0.0,0
G,0.0,0.0,-0.0,0
GAB,0.0,0.0,-0.0,0
GAB$G,0.0,0.0,0.0,0
GAB$H,0.0,0.0,0.0,0
GAB$K,0.0,0.0,0.0,0
GABC,0.0,0.0,-0.0,0
GAIA,0.0,0.0,-0.0,0
GAIN,0.0,0.0,-0.0,0
GAINI,0.0,0.0,0.0,0
GAINL,0.0,0.0,-0.0,0
GAINN,0.0,0.0,-0.0,0
GAINZ,0.0,0.0,-0.0,0
GALT,0.0,0.0,-0.0,0
GAM,0.0,0.0,-0.0,0
GAM$B,0.0,0.0,0.0,0
GAMB,0.0,0.0,-0.0,0
GAME,0.0,0.0,-0.0,0
GANX,0.0,0.0,-0.0,0
GAP,0.0,0.0,-0.0,0
GASS,0.0,0.0,-0.0,0
GATX,0.0,0.0,-0.0,0
GAUZ,0.0,0.0,0.0,0
GB,0.0,0.0,-0.0,0
GBAB,0.0,0.0,-0.0,0
GBCI,0.0,0.0,-0.0,0
GBDC,0.0,0.0,-0.0,0
GBFH,0.0,0.0,0.0,0
GBIO,0.0,0.0,-0.0,0
GBLI,0.0,0.0,-0.0,0
GBTG,0.0,0.0,-0.0,0
GBUG,0.0,0.0,0.0,0
GBX,0.0,0.0,-0.0,0
GCBC,0.0,0.0,-0.0,0
GCI,0.0,0.0,-0.0,0
GCL,0.0,0.0,-0.0,0
GCLWW,0.0,0.0,0.0,0
GCMG,0.0,0.0,-0.0,0
GCMGW,0.0,0.0,0.0,0
GCO,0.0,0.0,-0.0,0
GCT,0.0,0.0,-0.0,0
GCTK,0.0,0.0,-0.0,0
GCTS,0.0,0.0,-0.0,0
GCTS.W,0.0,0.0,0.0,0
GCV,0.0,0.0,-0.0,0
GD,0.0,0.0,-0.0,0
GDC,0.0,0.0,-0.0,0
GDDY,0.0,0.0,-0.0,0
GDEN,0.0,0.0,-0.0,0
GDEV,0.0,0.0,-0.0,0
GDEVW,0.0,0.0,0.0,0
GDHG,0.0,0.0,-0.0,0
GDIV,0.0,0.0,-0.0,0
GDL,0.0,0.0,-0.0,0
GDO,0.0,0.0,-0.0,0
GDOT,0.0,0.0,-0.0,0
GDRX,0.0,0.0,-0.0,0
GDS,0.0,0.0,-0.0,0
GDTC,0.0,0.0,-0.0,0
GDV,0.0,0.0,-0.0,0
GDV$H,0.0,0.0,0.0,0
GDV$K,0.0,0.0,0.0,0
GDYN,0.0,0.0,-0.0,0
GE,0.0,0.0,-0.0,0
GECC,0.0,0.0,-0.0,0
GECCH,0.0,0.0,0.0,0
GECCI,0.0,0.0,-0.0,0
GECCO,0.0,0.0,-0.0,0
GECCZ,0.0,0.0,0.0,0
GEF,0.0,0.0,-0.0,0
GEF.B,0.0,0.0,0.0,0
GEG,0.0,0.0,-0.0,0
GEGGL,0.0,0.0,-0.0,0
GEHC,0.0,0.0,-0.0,0
GEL,0.0,0.0,-0.0,0
GELS,0.0,0.0,0.0,0
GEME,0.0,0.0,0.0,0
GEN,0.0,0.0,-0.0,0
GENI,0.0,0.0,-0.0,0
GENK,0.0,0.0,-0.0,0
GENVR,0.0,0.0,0.0,0
GEO,0.0,0.0,-0.0,0
GEOS,0.0,0.0,-0.0,0
GERN,0.0,0.0,-0.0,0
GES,0.0,0.0,-0.0,0
GETY,0.0,0.0,-0.0,0
GEV,0.0,0.0,-0.0,0
GEVO,0.0,0.0,-0.0,0
GF,0.0,0.0,-0.0,0
GFAI,0.0,0.0,-0.0,0
GFAIW,0.0,0.0,0.0,0
GFF,0.0,0.0,-0.0,0
GFGF,0.0,0.0,-0.0,0
GFI,0.0,0.0,-0.0,0
GFL,0.0,0.0,-0.0,0
GFLW,0.0,0.0,0.0,0
GFR,0.0,0.0,-0.0,0
GFS,0.0,0.0,-0.0,0
GGAL,0.0,0.0,-0.0,0
GGB,0.0,0.0,-0.0,0
GGG,0.0,0.0,-0.0,0
GGLL,0.0,0.0,-0.0,0
GGLS,0.0,0.0,-0.0,0
GGR,0.0,0.0,-0.0,0
GGROW,0.0,0.0,0.0,0
GGT,0.0,0.0,-0.0,0
GGT$E,0.0,0.0,0.0,0
GGT$G,0.0,0.0,0.0,0
GGZ,0.0,0.0,-0.0,0
GH,0.0,0.0,-0.0,0
GHC,0.0,0.0,-0.0,0
GHG,0.0,0.0,-0.0,0
GHI,0.0,0.0,-0.0,0
GHLD,0.0,0.0,-0.0,0
GHM,0.0,0.0,-0.0,0
GHRS,0.0,0.0,-0.0,0
GHY,0.0,0.0,-0.0,0
GIB,0.0,0.0,-0.0,0
GIBO,0.0,0.0,-0.0,0
GIBOW,0.0,0.0,0.0,0
GIC,0.0,0.0,-0.0,0
GIFI,0.0,0.0,-0.0,0
GIFT,0.0,0.0,-0.0,0
GIG,0.0,0.0,0.0,0
GIGGU,0.0,0.0,0.0,0
GIGGW,0.0,0.0,0.0,0
GIGM,0.0,0.0,-0.0,0
GIII,0.0,0.0,-0.0,0
GIL,0.0,0.0,-0.0,0
GILD,0.0,0.0,-0.0,0
GILT,0.0,0.0,-0.0,0
GIND,0.0,0.0,0.0,0
GINX,0.0,0.0,-0.0,0
GIPR,0.0,0.0,-0.0,0
GIPRW,0.0,0.0,0.0,0
GIS,0.0,0.0,-0.0,0
GITS,0.0,0.0,-0.0,0
GJH,0.0,0.0,-0.0,0
GJO,0.0,0.0,-0.0,0
GJP,0.0,0.0,-0.0,0
GJR,0.0,0.0,-0.0,0
GJS,0.0,0.0,-0.0,0
GJT,0.0,0.0,-0.0,0
GKOS,0.0,0.0,-0.0,0
GL,0.0,0.0,-0.0,0
GL$D,0.0,0.0,0.0,0
GLAD,0.0,0.0,-0.0,0
GLADZ,0.0,0.0,-0.0,0
GLBAV,0.0,0.0,0.0,0
GLBE,0.0,0.0,-0.0,0
GLBKV,0.0,0.0,0.0,0
GLBS,0.0,0.0,-0.0,0
GLBZ,0.0,0.0,-0.0,0
GLCR,0.0,0.0,0.0,0
GLDD,0.0,0.0,-0.0,0
GLDI,0.0,0.0,-0.0,0
GLDY,0.0,0.0,0.0,0
GLE,0.0,0.0,0.0,0
GLMD,0.0,0.0,-0.0,0
GLNG,0.0,0.0,-0.0,0
GLOB,0.0,0.0,-0.0,0
GLOP$A,0.0,0.0,0.0,0
GLOP$B,0.0,0.0,0.0,0
GLOP$C,0.0,0.0,0.0,0
GLOW,0.0,0.0,0.0,0
GLP,0.0,0.0,-0.0,0
GLP$B,0.0,0.0,0.0,0
GLPG,0.0,0.0,-0.0,0
GLPI,0.0,0.0,-0.0,0
GLRE,0.0,0.0,-0.0,0
GLSI,0.0,0.0,-0.0,0
GLTO,0.0,0.0,-0.0,0
GLUE,0.0,0.0,-0.0,0
GLW,0.0,0.0,-0.0,0
GLXG,0.0,0.0,0.0,0
GLXY,0.0,0.0,0.0,0
GM,0.0,0.0,-0.0,0
GMAB,0.0,0.0,-0.0,0
GME,0.0,0.0,-0.0,0
GMED,0.0,0.0,-0.0,0
GMGI,0.0,0.0,-0.0,0
GMHS,0.0,0.0,-0.0,0
GMM,0.0,0.0,-0.0,0
GMRE,0.0,0.0,-0.0,0
GMRE$A,0.0,0.0,0.0,0
GMS,0.0,0.0,-0.0,0
GNE,0.0,0.0,-0.0,0
GNFT,0.0,0.0,-0.0,0
GNK,0.0,0.0,-0.0,0
GNL,0.0,0.0,-0.0,0
GNL$A,0.0,0.0,0.0,0
GNL$B,0.0,0.0,0.0,0
GNL$D,0.0,0.0,0.0,0
GNL$E,0.0,0.0,0.0,0
GNLN,0.0,0.0,-0.0,0
GNLX,0.0,0.0,-0.0,0
GNMA,0.0,0.0,-0.0,0
GNOM,0.0,0.0,-0.0,0
GNPX,0.0,0.0,-0.0,0
GNRC,0.0,0.0,-0.0,0
GNSS,0.0,0.0,-0.0,0
GNT,0.0,0.0,-0.0,0
GNT$A,0.0,0.0,0.0,0
GNTA,0.0,0.0,-0.0,0
GNTX,0.0,0.0,-0.0,0
GNTY,0.0,0.0,-0.0,0
GNW,0.0,0.0,-0.0,0
GO,0.0,0.0,-0.0,0
GOCO,0.0,0.0,-0.0,0
GOF,0.0,0.0,-0.0,0
GOGL,0.0,0.0,-0.0,0
GOGO,0.0,0.0,-0.0,0
GOLF,0.0,0.0,-0.0,0
GOOD,0.0,0.0,-0.0,0
GOODN,0.0,0.0,-0.0,0
GOODO,0.0,0.0,-0.0,0
GOOG,0.0,0.0,-0.0,0
GOOGL,0.0,0.0,-0.0,0
GOOS,0.0,0.0,-0.0,0
GORV,0.0,0.0,-0.0,0
GOSS,0.0,0.0,-0.0,0
GOTU,0.0,0.0,-0.0,0
GOVI,0.0,0.0,-0.0,0
GOVX,0.0,0.0,-0.0,0
GOVXW,0.0,0.0,0.0,0
GP,0.0,0.0,-0.0,0
GPAT,0.0,0.0,0.0,0
GPATU,0.0,0.0,0.0,0
GPATW,0.0,0.0,0.0,0
GPC,0.0,0.0,-0.0,0
GPCR,0.0,0.0,-0.0,0
GPI,0.0,0.0,-0.0,0
GPIQ,0.0,0.0,-0.0,0
GPIX,0.0,0.0,-0.0,0
GPJA,0.0,0.0,-0.0,0
GPK,0.0,0.0,-0.0,0
GPMT,0.0,0.0,-0.0,0
GPMT$A,0.0,0.0,0.0,0
GPN,0.0,0.0,-0.0,0
GPOR,0.0,0.0,-0.0,0
GPRE,0.0,0.0,-0.0,0
GPRF,0.0,0.0,0.0,0
GPRK,0.0,0.0,-0.0,0
GPRO,0.0,0.0,-0.0,0
GQQQ,0.0,0.0,0.0,0
GRAB,0.0,0.0,-0.0,0
GRABW,0.0,0.0,-0.0,0
GRAL,0.0,0.0,0.0,0
GRAN,0.0,0.0,0.0,0
GRBK,0.0,0.0,-0.0,0
GRBK$A,0.0,0.0,0.0,0
GRC,0.0,0.0,-0.0,0
GRCE,0.0,0.0,-0.0,0
GRDN,0.0,0.0,0.0,0
GREE,0.0,0.0,-0.0,0
GREEL,0.0,0.0,-0.0,0
GRFS,0.0,0.0,-0.0,0
GRI,0.0,0.0,-0.0,0
GRID,0.0,0.0,-0.0,0
GRIN,0.0,0.0,0.0,0
GRMN,0.0,0.0,-0.0,0
GRND,0.0,0.0,-0.0,0
GRNQ,0.0,0.0,-0.0,0
GRNT,0.0,0.0,-0.0,0
GROV,0.0,0.0,-0.0,0
GROW,0.0,0.0,-0.0,0
GRP.U,0.0,0.0,0.0,0
GRPN,0.0,0.0,-0.0,0
GRRR,0.0,0.0,-0.0,0
GRRRW,0.0,0.0,0.0,0
GRVY,0.0,0.0,-0.0,0
GRW,0.0,0.0,0.0,0
GRWG,0.0,0.0,-0.0,0
GRX,0.0,0.0,-0.0,0
GRYP,0.0,0.0,-0.0,0
GS,0.0,0.0,-0.0,0
GS$A,0.0,0.0,0.0,0
GS$C,0.0,0.0,0.0,0
GS$D,0.0,0.0,0.0,0
GSAT,0.0,0.0,-0.0,0
GSBC,0.0,0.0,-0.0,0
GSBD,0.0,0.0,-0.0,0
GSHD,0.0,0.0,-0.0,0
GSHR,0.0,0.0,0.0,0
GSHRU,0.0,0.0,0.0,0
GSHRW,0.0,0.0,0.0,0
GSIB,0.0,0.0,-0.0,0
GSIT,0.0,0.0,-0.0,0
GSIW,0.0,0.0,-0.0,0
GSK,0.0,0.0,-0.0,0
GSL,0.0,0.0,-0.0,0
GSL$B,0.0,0.0,0.0,0
GSM,0.0,0.0,-0.0,0
GSRT,0.0,0.0,0.0,0
GSRTR,0.0,0.0,0.0,0
GSRTU,0.0,0.0,0.0,0
GSUN,0.0,0.0,-0.0,0
GT,0.0,0.0,-0.0,0
GTBP,0.0,0.0,-0.0,0
GTEC,0.0,0.0,-0.0,0
GTEN,0.0,0.0,0.0,0
GTENU,0.0,0.0,0.0,0
GTENW,0.0,0.0,0.0,0
GTERU,0.0,0.0,0.0,0
GTES,0.0,0.0,-0.0,0
GTI,0.0,0.0,-0.0,0
GTIM,0.0,0.0,-0.0,0
GTLB,0.0,0.0,-0.0,0
GTLS,0.0,0.0,-0.0,0
GTLS$B,0.0,0.0,0.0,0
GTM,0.0,0.0,-0.0,0
GTN,0.0,0.0,-0.0,0
GTN.A,0.0,0.0,0.0,0
GTR,0.0,0.0,-0.0,0
GTX,0.0,0.0,-0.0,0
GTY,0.0,0.0,-0.0,0
GUG,0.0,0.0,-0.0,0
GURE,0.0,0.0,-0.0,0
GUT,0.0,0.0,-0.0,0
GUT$C,0.0,0.0,0.0,0
GUTS,0.0,0.0,-0.0,0
GV,0.0,0.0,-0.0,0
GVA,0.0,0.0,-0.0,0
GVH,0.0,0.0,-0.0,0
GWAV,0.0,0.0,-0.0,0
GWH,0.0,0.0,-0.0,0
GWH.W,0.0,0.0,0.0,0
GWRE,0.0,0.0,-0.0,0
GWRS,0.0,0.0,-0.0,0
GWW,0.0,0.0,-0.0,0
GXAI,0.0,0.0,-0.0,0
GXDW,0.0,0.0,-0.0,0
GXO,0.0,0.0,-0.0,0
GYLD,0.0,0.0,-0.0,0
GYRE,0.0,0.0,-0.0,0
GYRO,0.0,0.0,-0.0,0
H,0.0,0.0,-0.0,0
HAE,0.0,0.0,-0.0,0
HAFC,0.0,0.0,-0.0,0
HAFN,0.0,0.0,-0.0,0
HAIN,0.0,0.0,-0.0,0
HAL,0.0,0.0,-0.0,0
HALO,0.0,0.0,-0.0,0
HAO,0.0,0.0,-0.0,0
HAS,0.0,0.0,-0.0,0
HASI,0.0,0.0,-0.0,0
HAYW,0.0,0.0,-0.0,0
HBAN,0.0,0.0,-0.0,0
HBANL,0.0,0.0,-0.0,0
HBANM,0.0,0.0,-0.0,0
HBANP,0.0,0.0,-0.0,0
HBB,0.0,0.0,-0.0,0
HBCP,0.0,0.0,-0.0,0
HBDC,0.0,0.0,0.0,0
HBI,0.0,0.0,-0.0,0
HBIO,0.0,0.0,-0.0,0
HBM,0.0,0.0,-0.0,0
HBNB,0.0,0.0,0.0,0
HBNC,0.0,0.0,-0.0,0
HBT,0.0,0.0,-0.0,0
HCA,0.0,0.0,-0.0,0
HCAI,0.0,0.0,0.0,0
HCAT,0.0,0.0,-0.0,0
HCC,0.0,0.0,-0.0,0
HCHL,0.0,0.0,0.0,0
HCI,0.0,0.0,-0.0,0
HCKT,0.0,0.0,-0.0,0
HCM,0.0,0.0,-0.0,0
HCOW,0.0,0.0,-0.0,0
HCSG,0.0,0.0,-0.0,0
HCTI,0.0,0.0,-0.0,0
HCWB,0.0,0.0,-0.0,0
HCXY,0.0,0.0,-0.0,0
HD,0.0,0.0,-0.0,0
HDB,0.0,0.0,-0.0,0
HDL,0.0,0.0,0.0,0
HDSN,0.0,0.0,-0.0,0
HE,0.0,0.0,-0.0,0
HEAL,0.0,0.0,-0.0,0
HECO,0.0,0.0,0.0,0
HEI,0.0,0.0,-0.0,0
HEI.A,0.0,0.0,0.0,0
HEJD,0.0,0.0,0.0,0
HELE,0.0,0.0,-0.0,0
HEPS,0.0,0.0,-0.0,0
HEQ,0.0,0.0,-0.0,0
HEQQ,0.0,0.0,0.0,0
HERD,0.0,0.0,-0.0,0
HERO,0.0,0.0,-0.0,0
HERZ,0.0,0.0,-0.0,0
HES,0.0,0.0,-0.0,0
HESM,0.0,0.0,-0.0,0
HF,0.0,0.0,-0.0,0
HFBL,0.0,0.0,-0.0,0
HFFG,0.0,0.0,-0.0,0
HFRO,0.0,0.0,-0.0,0
HFRO$A,0.0,0.0,0.0,0
HFRO$B,0.0,0.0,0.0,0
HFSP,0.0,0.0,0.0,0
HFWA,0.0,0.0,-0.0,0
HG,0.0,0.0,-0.0,0
HGBL,0.0,0.0,-0.0,0
HGER,0.0,0.0,-0.0,0
HGLB,0.0,0.0,-0.0,0
HGTY,0.0,0.0,-0.0,0
HGV,0.0,0.0,-0.0,0
HHH,0.0,0.0,-0.0,0
HHS,0.0,0.0,-0.0,0
HI,0.0,0.0,-0.0,0
HIDE,0.0,0.0,-0.0,0
HIFS,0.0,0.0,-0.0,0
HIG,0.0,0.0,-0.0,0
HIG$G,0.0,0.0,0.0,0
HIHO,0.0,0.0,-0.0,0
HII,0.0,0.0,-0.0,0
HIMS,0.0,0.0,-0.0,0
HIMX,0.0,0.0,-0.0,0
HIMZ,0.0,0.0,0.0,0
HIO,0.0,0.0,-0.0,0
HIPO,0.0,0.0,-0.0,0
HISF,0.0,0.0,-0.0,0
HIT,0.0,0.0,0.0,0
HITI,0.0,0.0,-0.0,0
HIVE,0.0,0.0,-0.0,0
HIW,0.0,0.0,-0.0,0
HIX,0.0,0.0,-0.0,0
HKD,0.0,0.0,-0.0,0
HKIT,0.0,0.0,-0.0,0
HKPD,0.0,0.0,0.0,0
HL,0.0,0.0,-0.0,0
HL$B,0.0,0.0,0.0,0
HLAL,0.0,0.0,-0.0,0
HLF,0.0,0.0,-0.0,0
HLI,0.0,0.0,-0.0,0
HLIO,0.0,0.0,-0.0,0
HLIT,0.0,0.0,-0.0,0
HLLY,0.0,0.0,-0.0,0
HLLY.W,0.0,0.0,0.0,0
HLMN,0.0,0.0,-0.0,0
HLN,0.0,0.0,-0.0,0
HLNE,0.0,0.0,-0.0,0
HLP,0.0,0.0,-0.0,0
HLT,0.0,0.0,-0.0,0
HLVX,0.0,0.0,-0.0,0
HLX,0.0,0.0,-0.0,0
HLXB,0.0,0.0,-0.0,0
HMC,0.0,0.0,-0.0,0
HMN,0.0,0.0,-0.0,0
HMR,0.0,0.0,0.0,0
HMST,0.0,0.0,-0.0,0
HMY,0.0,0.0,-0.0,0
HNDL,0.0,0.0,-0.0,0
HNGE,0.0,0.0,0.0,0
HNI,0.0,0.0,-0.0,0
HNNA,0.0,0.0,-0.0,0
HNNAZ,0.0,0.0,-0.0,0
HNRG,0.0,0.0,-0.0,0
HNST,0.0,0.0,-0.0,0
HNVR,0.0,0.0,-0.0,0
HOFT,0.0,0.0,-0.0,0
HOG,0.0,0.0,-0.0,0
HOLO,0.0,0.0,-0.0,0
HOLOW,0.0,0.0,0.0,0
HOLX,0.0,0.0,-0.0,0
HOMB,0.0,0.0,-0.0,0
HON,0.0,0.0,-0.0,0
HOND,0.0,0.0,0.0,0
HONDU,0.0,0.0,0.0,0
HONDW,0.0,0.0,0.0,0
HONE,0.0,0.0,-0.0,0
HOOD,0.0,0.0,-0.0,0
HOOG,0.0,0.0,0.0,0
HOOK,0.0,0.0,-0.0,0
HOOX,0.0,0.0,0.0,0
HOPE,0.0,0.0,-0.0,0
HOTH,0.0,0.0,-0.0,0
HOUR,0.0,0.0,-0.0,0
HOUS,0.0,0.0,-0.0,0
HOV,0.0,0.0,-0.0,0
HOVNP,0.0,0.0,-0.0,0
HOVR,0.0,0.0,-0.0,0
HOVRW,0.0,0.0,0.0,0
HOWL,0.0,0.0,-0.0,0
HP,0.0,0.0,-0.0,0
HPAI,0.0,0.0,0.0,0
HPAIW,0.0,0.0,0.0,0
HPE,0.0,0.0,-0.0,0
HPE$C,0.0,0.0,0.0,0
HPF,0.0,0.0,-0.0,0
HPI,0.0,0.0,-0.0,0
HPK,0.0,0.0,-0.0,0
HPKEW,0.0,0.0,-0.0,0
HPP,0.0,0.0,-0.0,0
HPP$C,0.0,0.0,0.0,0
HPQ,0.0,0.0,-0.0,0
HPS,0.0,0.0,-0.0,0
HQGO,0.0,0.0,-0.0,0
HQH,0.0,0.0,-0.0,0
HQI,0.0,0.0,-0.0,0
HQL,0.0,0.0,-0.0,0
HQY,0.0,0.0,-0.0,0
HR,0.0,0.0,-0.0,0
HRB,0.0,0.0,-0.0,0
HRI,0.0,0.0,-0.0,0
HRL,0.0,0.0,-0.0,0
HRMY,0.0,0.0,-0.0,0
HROW,0.0,0.0,-0.0,0
HROWL,0.0,0.0,-0.0,0
HROWM,0.0,0.0,-0.0,0
HRTG,0.0,0.0,-0.0,0
HRTS,0.0,0.0,-0.0,0
HRTX,0.0,0.0,-0.0,0
HRZN,0.0,0.0,-0.0,0
HSAI,0.0,0.0,-0.0,0
HSBC,0.0,0.0,-0.0,0
HSCS,0.0,0.0,-0.0,0
HSCSW,0.0,0.0,0.0,0
HSDT,0.0,0.0,-0.0,0
HSHP,0.0,0.0,-0.0,0
HSIC,0.0,0.0,-0.0,0
HSII,0.0,0.0,-0.0,0
HSON,0.0,0.0,-0.0,0
HSPO,0.0,0.0,-0.0,0
HSPOR,0.0,0.0,0.0,0
HSPOU,0.0,0.0,-0.0,0
HSPOW,0.0,0.0,0.0,0
HSPT,0.0,0.0,0.0,0
HSPTR,0.0,0.0,0.0,0
HSPTU,0.0,0.0,0.0,0
HST,0.0,0.0,-0.0,0
HSTM,0.0,0.0,-0.0,0
HSY,0.0,0.0,-0.0,0
HTB,0.0,0.0,-0.0,0
HTBK,0.0,0.0,-0.0,0
HTCO,0.0,0.0,-0.0,0
HTCR,0.0,0.0,-0.0,0
HTD,0.0,0.0,-0.0,0
HTFB,0.0,0.0,-0.0,0
HTFC,0.0,0.0,-0.0,0
HTGC,0.0,0.0,-0.0,0
HTH,0.0,0.0,-0.0,0
HTHT,0.0,0.0,-0.0,0
HTLD,0.0,0.0,-0.0,0
HTLM,0.0,0.0,0.0,0
HTO,0.0,0.0,-0.0,0
HTOO,0.0,0.0,-0.0,0
HTOOW,0.0,0.0,-0.0,0
HTZ,0.0,0.0,-0.0,0
HTZWW,0.0,0.0,0.0,0
HUBB,0.0,0.0,-0.0,0
HUBC,0.0,0.0,-0.0,0
HUBCW,0.0,0.0,0.0,0
HUBCZ,0.0,0.0,0.0,0
HUBG,0.0,0.0,-0.0,0
HUBS,0.0,0.0,-0.0,0
HUDI,0.0,0.0,-0.0,0
HUHU,0.0,0.0,0.0,0
HUIZ,0.0,0.0,-0.0,0
HUM,0.0,0.0,-0.0,0
HUMA,0.0,0.0,-0.0,0
HUMAW,0.0,0.0,0.0,0
HUN,0.0,0.0,-0.0,0
HURA,0.0,0.0,-0.0,0
HURC,0.0,0.0,-0.0,0
HURN,0.0,0.0,-0.0,0
HUT,0.0,0.0,-0.0,0
HUYA,0.0,0.0,-0.0,0
HVII,0.0,0.0,0.0,0
HVIIR,0.0,0.0,0.0,0
HVIIU,0.0,0.0,0.0,0
HVT,0.0,0.0,-0.0,0
HVT.A,0.0,0.0,0.0,0
HWAY,0.0,0.0,0.0,0
HWBK,0.0,0.0,-0.0,0
HWC,0.0,0.0,-0.0,0
HWCPZ,0.0,0.0,-0.0,0
HWH,0.0,0.0,-0.0,0
HWKN,0.0,0.0,-0.0,0
HWM,0.0,0.0,-0.0,0
HWSM,0.0,0.0,0.0,0
HXHX,0.0,0.0,0.0,0
HXL,0.0,0.0,-0.0,0
HY,0.0,0.0,-0.0,0
HYAC,0.0,0.0,-0.0,0
HYAC.U,0.0,0.0,0.0,0
HYAC.W,0.0,0.0,0.0,0
HYBI,0.0,0.0,0.0,0
HYBX,0.0,0.0,0.0,0
HYDR,0.0,0.0,-0.0,0
HYFM,0.0,0.0,-0.0,0
HYI,0.0,0.0,-0.0,0
HYLS,0.0,0.0,-0.0,0
HYMC,0.0,0.0,-0.0,0
HYMCL,0.0,0.0,-0.0,0
HYPD,0.0,0.0,-0.0,0
HYPR,0.0,0.0,-0.0,0
HYT,0.0,0.0,-0.0,0
HYTR,0.0,0.0,-0.0,0
HYXF,0.0,0.0,-0.0,0
HYZD,0.0,0.0,-0.0,0
HZO,0.0,0.0,-0.0,0
IAC,0.0,0.0,-0.0,0
IAE,0.0,0.0,-0.0,0
IAG,0.0,0.0,-0.0,0
IART,0.0,0.0,-0.0,0
IAS,0.0,0.0,-0.0,0
IBAC,0.0,0.0,0.0,0
IBACR,0.0,0.0,0.0,0
IBAT,0.0,0.0,-0.0,0
IBB,0.0,0.0,-0.0,0
IBBQ,0.0,0.0,-0.0,0
IBCP,0.0,0.0,-0.0,0
IBEX,0.0,0.0,-0.0,0
IBG,0.0,0.0,0.0,0
IBGA,0.0,0.0,0.0,0
IBGB,0.0,0.0,0.0,0
IBGK,0.0,0.0,0.0,0
IBGL,0.0,0.0,0.0,0
IBIO,0.0,0.0,-0.0,0
IBIT,0.0,0.0,-0.0,0
IBKR,0.0,0.0,-0.0,0
IBM,0.0,0.0,-0.0,0
IBN,0.0,0.0,-0.0,0
IBOC,0.0,0.0,-0.0,0
IBOT,0.0,0.0,-0.0,0
IBP,0.0,0.0,-0.0,0
IBRX,0.0,0.0,-0.0,0
IBTA,0.0,0.0,-0.0,0
IBTF,0.0,0.0,-0.0,0
IBTG,0.0,0.0,-0.0,0
IBTH,0.0,0.0,-0.0,0
IBTI,0.0,0.0,-0.0,0
IBTJ,0.0,0.0,-0.0,0
IBTK,0.0,0.0,-0.0,0
IBTL,0.0,0.0,-0.0,0
IBTM,0.0,0.0,-0.0,0
IBTO,0.0,0.0,-0.0,0
IBTP,0.0,0.0,0.0,0
IBTQ,0.0,0.0,0.0,0
ICAD,0.0,0.0,-0.0,0
ICCC,0.0,0.0,-0.0,0
ICCM,0.0,0.0,-0.0,0
ICE,0.0,0.0,-0.0,0
ICFI,0.0,0.0,-0.0,0
ICG,0.0,0.0,-0.0,0
ICHR,0.0,0.0,-0.0,0
ICL,0.0,0.0,-0.0,0
ICLN,0.0,0.0,-0.0,0
ICLR,0.0,0.0,-0.0,0
ICMB,0.0,0.0,-0.0,0
ICON,0.0,0.0,0.0,0
ICOP,0.0,0.0,-0.0,0
ICR$A,0.0,0.0,0.0,0
ICU,0.0,0.0,-0.0,0
ICUCW,0.0,0.0,0.0,0
ICUI,0.0,0.0,-0.0,0
IDA,0.0,0.0,-0.0,0
IDAI,0.0,0.0,-0.0,0
IDCC,0.0,0.0,-0.0,0
IDE,0.0,0.0,-0.0,0
IDEF,0.0,0.0,0.0,0
IDN,0.0,0.0,-0.0,0
IDT,0.0,0.0,-0.0,0
IDXX,0.0,0.0,-0.0,0
IDYA,0.0,0.0,-0.0,0
IEF,0.0,0.0,-0.0,0
IEI,0.0,0.0,-0.0,0
IEP,0.0,0.0,-0.0,0
IESC,0.0,0.0,-0.0,0
IEUS,0.0,0.0,-0.0,0
IEX,0.0,0.0,-0.0,0
IFBD,0.0,0.0,-0.0,0
IFF,0.0,0.0,-0.0,0
IFGL,0.0,0.0,-0.0,0
IFLO,0.0,0.0,0.0,0
IFN,0.0,0.0,-0.0,0
IFRX,0.0,0.0,-0.0,0
IFS,0.0,0.0,-0.0,0
IFV,0.0,0.0,-0.0,0
IGA,0.0,0.0,-0.0,0
IGCB,0.0,0.0,0.0,0
IGD,0.0,0.0,-0.0,0
IGF,0.0,0.0,-0.0,0
IGI,0.0,0.0,-0.0,0
IGIB,0.0,0.0,-0.0,0
IGIC,0.0,0.0,-0.0,0
